pheno	pheno_code	idp
UKB_50_Standing_height	ukb-b-10787	IDP-25257
UKB_50_Standing_height	ukb-b-10787	IDP-25258
UKB_50_Standing_height	ukb-b-10787	IDP-25259
UKB_50_Standing_height	ukb-b-10787	IDP-25260
UKB_50_Standing_height	ukb-b-10787	IDP-25264
UKB_50_Standing_height	ukb-b-10787	IDP-25265
UKB_50_Standing_height	ukb-b-10787	IDP-25266
UKB_50_Standing_height	ukb-b-10787	IDP-25267
UKB_50_Standing_height	ukb-b-10787	IDP-25268
UKB_50_Standing_height	ukb-b-10787	IDP-25269
UKB_50_Standing_height	ukb-b-10787	IDP-25274
UKB_50_Standing_height	ukb-b-10787	IDP-25278
UKB_50_Standing_height	ukb-b-10787	IDP-25280
UKB_50_Standing_height	ukb-b-10787	IDP-25281
UKB_50_Standing_height	ukb-b-10787	IDP-25283
UKB_50_Standing_height	ukb-b-10787	IDP-25284
UKB_50_Standing_height	ukb-b-10787	IDP-25288
UKB_50_Standing_height	ukb-b-10787	IDP-25289
UKB_50_Standing_height	ukb-b-10787	IDP-25291
UKB_50_Standing_height	ukb-b-10787	IDP-25294
UKB_50_Standing_height	ukb-b-10787	IDP-25295
UKB_50_Standing_height	ukb-b-10787	IDP-25298
UKB_50_Standing_height	ukb-b-10787	IDP-25299
UKB_50_Standing_height	ukb-b-10787	IDP-25300
UKB_50_Standing_height	ukb-b-10787	IDP-25301
UKB_50_Standing_height	ukb-b-10787	IDP-25304
UKB_50_Standing_height	ukb-b-10787	IDP-25305
UKB_50_Standing_height	ukb-b-10787	IDP-25307
UKB_50_Standing_height	ukb-b-10787	IDP-25308
UKB_50_Standing_height	ukb-b-10787	IDP-25310
UKB_50_Standing_height	ukb-b-10787	IDP-25311
UKB_50_Standing_height	ukb-b-10787	IDP-25315
UKB_50_Standing_height	ukb-b-10787	IDP-25318
UKB_50_Standing_height	ukb-b-10787	IDP-25321
UKB_50_Standing_height	ukb-b-10787	IDP-25322
UKB_50_Standing_height	ukb-b-10787	IDP-25323
UKB_50_Standing_height	ukb-b-10787	IDP-25326
UKB_50_Standing_height	ukb-b-10787	IDP-25328
UKB_50_Standing_height	ukb-b-10787	IDP-25329
UKB_50_Standing_height	ukb-b-10787	IDP-25332
UKB_50_Standing_height	ukb-b-10787	IDP-25333
UKB_50_Standing_height	ukb-b-10787	IDP-25337
UKB_50_Standing_height	ukb-b-10787	IDP-25339
UKB_50_Standing_height	ukb-b-10787	IDP-25340
UKB_50_Standing_height	ukb-b-10787	IDP-25342
UKB_50_Standing_height	ukb-b-10787	IDP-25343
UKB_50_Standing_height	ukb-b-10787	IDP-25344
UKB_50_Standing_height	ukb-b-10787	IDP-25346
UKB_50_Standing_height	ukb-b-10787	IDP-25347
UKB_50_Standing_height	ukb-b-10787	IDP-25349
UKB_50_Standing_height	ukb-b-10787	IDP-25352
UKB_50_Standing_height	ukb-b-10787	IDP-25353
UKB_50_Standing_height	ukb-b-10787	IDP-25354
UKB_50_Standing_height	ukb-b-10787	IDP-25355
UKB_50_Standing_height	ukb-b-10787	IDP-25356
UKB_50_Standing_height	ukb-b-10787	IDP-25357
UKB_50_Standing_height	ukb-b-10787	IDP-25358
UKB_50_Standing_height	ukb-b-10787	IDP-25359
UKB_50_Standing_height	ukb-b-10787	IDP-25362
UKB_50_Standing_height	ukb-b-10787	IDP-25364
UKB_50_Standing_height	ukb-b-10787	IDP-25365
UKB_50_Standing_height	ukb-b-10787	IDP-25366
UKB_50_Standing_height	ukb-b-10787	IDP-25367
UKB_50_Standing_height	ukb-b-10787	IDP-25368
UKB_50_Standing_height	ukb-b-10787	IDP-25369
UKB_50_Standing_height	ukb-b-10787	IDP-25370
UKB_50_Standing_height	ukb-b-10787	IDP-25371
UKB_50_Standing_height	ukb-b-10787	IDP-25373
UKB_50_Standing_height	ukb-b-10787	IDP-25376
UKB_50_Standing_height	ukb-b-10787	IDP-25380
UKB_50_Standing_height	ukb-b-10787	IDP-25381
UKB_50_Standing_height	ukb-b-10787	IDP-25382
UKB_50_Standing_height	ukb-b-10787	IDP-25383
UKB_50_Standing_height	ukb-b-10787	IDP-25386
UKB_50_Standing_height	ukb-b-10787	IDP-25388
UKB_50_Standing_height	ukb-b-10787	IDP-25389
UKB_50_Standing_height	ukb-b-10787	IDP-25396
UKB_50_Standing_height	ukb-b-10787	IDP-25398
UKB_50_Standing_height	ukb-b-10787	IDP-25399
UKB_50_Standing_height	ukb-b-10787	IDP-25401
UKB_50_Standing_height	ukb-b-10787	IDP-25402
UKB_50_Standing_height	ukb-b-10787	IDP-25403
UKB_50_Standing_height	ukb-b-10787	IDP-25404
UKB_50_Standing_height	ukb-b-10787	IDP-25405
UKB_50_Standing_height	ukb-b-10787	IDP-25410
UKB_50_Standing_height	ukb-b-10787	IDP-25411
UKB_50_Standing_height	ukb-b-10787	IDP-25412
UKB_50_Standing_height	ukb-b-10787	IDP-25413
UKB_50_Standing_height	ukb-b-10787	IDP-25414
UKB_50_Standing_height	ukb-b-10787	IDP-25415
UKB_50_Standing_height	ukb-b-10787	IDP-25418
UKB_50_Standing_height	ukb-b-10787	IDP-25419
UKB_50_Standing_height	ukb-b-10787	IDP-25424
UKB_50_Standing_height	ukb-b-10787	IDP-25425
UKB_50_Standing_height	ukb-b-10787	IDP-25428
UKB_50_Standing_height	ukb-b-10787	IDP-25429
UKB_50_Standing_height	ukb-b-10787	IDP-25431
UKB_50_Standing_height	ukb-b-10787	IDP-25433
UKB_50_Standing_height	ukb-b-10787	IDP-25434
UKB_50_Standing_height	ukb-b-10787	IDP-25437
UKB_50_Standing_height	ukb-b-10787	IDP-25438
UKB_50_Standing_height	ukb-b-10787	IDP-25439
UKB_50_Standing_height	ukb-b-10787	IDP-25440
UKB_50_Standing_height	ukb-b-10787	IDP-25441
UKB_50_Standing_height	ukb-b-10787	IDP-25444
UKB_50_Standing_height	ukb-b-10787	IDP-25445
UKB_50_Standing_height	ukb-b-10787	IDP-25447
UKB_50_Standing_height	ukb-b-10787	IDP-25449
UKB_50_Standing_height	ukb-b-10787	IDP-25450
UKB_50_Standing_height	ukb-b-10787	IDP-25451
UKB_50_Standing_height	ukb-b-10787	IDP-25452
UKB_50_Standing_height	ukb-b-10787	IDP-25453
UKB_50_Standing_height	ukb-b-10787	IDP-25454
UKB_50_Standing_height	ukb-b-10787	IDP-25456
UKB_50_Standing_height	ukb-b-10787	IDP-25460
UKB_50_Standing_height	ukb-b-10787	IDP-25462
UKB_50_Standing_height	ukb-b-10787	IDP-25463
UKB_50_Standing_height	ukb-b-10787	IDP-25464
UKB_50_Standing_height	ukb-b-10787	IDP-25465
UKB_50_Standing_height	ukb-b-10787	IDP-25467
UKB_50_Standing_height	ukb-b-10787	IDP-25468
UKB_50_Standing_height	ukb-b-10787	IDP-25469
UKB_50_Standing_height	ukb-b-10787	IDP-25478
UKB_50_Standing_height	ukb-b-10787	IDP-25479
UKB_50_Standing_height	ukb-b-10787	IDP-25481
UKB_50_Standing_height	ukb-b-10787	IDP-25483
UKB_50_Standing_height	ukb-b-10787	IDP-25486
UKB_50_Standing_height	ukb-b-10787	IDP-25487
UKB_50_Standing_height	ukb-b-10787	IDP-25494
UKB_50_Standing_height	ukb-b-10787	IDP-25495
UKB_50_Standing_height	ukb-b-10787	IDP-25497
UKB_50_Standing_height	ukb-b-10787	IDP-25499
UKB_50_Standing_height	ukb-b-10787	IDP-25503
UKB_50_Standing_height	ukb-b-10787	IDP-25504
UKB_50_Standing_height	ukb-b-10787	IDP-25506
UKB_50_Standing_height	ukb-b-10787	IDP-25508
UKB_50_Standing_height	ukb-b-10787	IDP-25509
UKB_50_Standing_height	ukb-b-10787	IDP-25510
UKB_50_Standing_height	ukb-b-10787	IDP-25511
UKB_50_Standing_height	ukb-b-10787	IDP-25516
UKB_50_Standing_height	ukb-b-10787	IDP-25518
UKB_50_Standing_height	ukb-b-10787	IDP-25519
UKB_50_Standing_height	ukb-b-10787	IDP-25521
UKB_50_Standing_height	ukb-b-10787	IDP-25522
UKB_50_Standing_height	ukb-b-10787	IDP-25526
UKB_50_Standing_height	ukb-b-10787	IDP-25528
UKB_50_Standing_height	ukb-b-10787	IDP-25529
UKB_50_Standing_height	ukb-b-10787	IDP-25532
UKB_50_Standing_height	ukb-b-10787	IDP-25533
UKB_50_Standing_height	ukb-b-10787	IDP-25536
UKB_50_Standing_height	ukb-b-10787	IDP-25537
UKB_50_Standing_height	ukb-b-10787	IDP-25544
UKB_50_Standing_height	ukb-b-10787	IDP-25545
UKB_50_Standing_height	ukb-b-10787	IDP-25546
UKB_50_Standing_height	ukb-b-10787	IDP-25548
UKB_50_Standing_height	ukb-b-10787	IDP-25549
UKB_50_Standing_height	ukb-b-10787	IDP-25552
UKB_50_Standing_height	ukb-b-10787	IDP-25553
UKB_50_Standing_height	ukb-b-10787	IDP-25555
UKB_50_Standing_height	ukb-b-10787	IDP-25558
UKB_50_Standing_height	ukb-b-10787	IDP-25559
UKB_50_Standing_height	ukb-b-10787	IDP-25560
UKB_50_Standing_height	ukb-b-10787	IDP-25563
UKB_50_Standing_height	ukb-b-10787	IDP-25565
UKB_50_Standing_height	ukb-b-10787	IDP-25566
UKB_50_Standing_height	ukb-b-10787	IDP-25567
UKB_50_Standing_height	ukb-b-10787	IDP-25568
UKB_50_Standing_height	ukb-b-10787	IDP-25570
UKB_50_Standing_height	ukb-b-10787	IDP-25571
UKB_50_Standing_height	ukb-b-10787	IDP-25572
UKB_50_Standing_height	ukb-b-10787	IDP-25575
UKB_50_Standing_height	ukb-b-10787	IDP-25580
UKB_50_Standing_height	ukb-b-10787	IDP-25582
UKB_50_Standing_height	ukb-b-10787	IDP-25583
UKB_50_Standing_height	ukb-b-10787	IDP-25586
UKB_50_Standing_height	ukb-b-10787	IDP-25587
UKB_50_Standing_height	ukb-b-10787	IDP-25590
UKB_50_Standing_height	ukb-b-10787	IDP-25597
UKB_50_Standing_height	ukb-b-10787	IDP-25599
UKB_50_Standing_height	ukb-b-10787	IDP-25600
UKB_50_Standing_height	ukb-b-10787	IDP-25602
UKB_50_Standing_height	ukb-b-10787	IDP-25603
UKB_50_Standing_height	ukb-b-10787	IDP-25612
UKB_50_Standing_height	ukb-b-10787	IDP-25617
UKB_50_Standing_height	ukb-b-10787	IDP-25618
UKB_50_Standing_height	ukb-b-10787	IDP-25621
UKB_50_Standing_height	ukb-b-10787	IDP-25624
UKB_50_Standing_height	ukb-b-10787	IDP-25625
UKB_50_Standing_height	ukb-b-10787	IDP-25626
UKB_50_Standing_height	ukb-b-10787	IDP-25629
UKB_50_Standing_height	ukb-b-10787	IDP-25630
UKB_50_Standing_height	ukb-b-10787	IDP-25634
UKB_50_Standing_height	ukb-b-10787	IDP-25636
UKB_50_Standing_height	ukb-b-10787	IDP-25641
UKB_50_Standing_height	ukb-b-10787	IDP-25642
UKB_50_Standing_height	ukb-b-10787	IDP-25644
UKB_50_Standing_height	ukb-b-10787	IDP-25645
UKB_50_Standing_height	ukb-b-10787	IDP-25646
UKB_50_Standing_height	ukb-b-10787	IDP-25650
UKB_50_Standing_height	ukb-b-10787	IDP-25651
UKB_50_Standing_height	ukb-b-10787	IDP-25653
UKB_50_Standing_height	ukb-b-10787	IDP-25656
UKB_50_Standing_height	ukb-b-10787	IDP-25657
UKB_50_Standing_height	ukb-b-10787	IDP-25661
UKB_50_Standing_height	ukb-b-10787	IDP-25662
UKB_50_Standing_height	ukb-b-10787	IDP-25663
UKB_50_Standing_height	ukb-b-10787	IDP-25664
UKB_50_Standing_height	ukb-b-10787	IDP-25666
UKB_50_Standing_height	ukb-b-10787	IDP-25668
UKB_50_Standing_height	ukb-b-10787	IDP-25676
UKB_50_Standing_height	ukb-b-10787	IDP-25682
UKB_50_Standing_height	ukb-b-10787	IDP-25684
UKB_50_Standing_height	ukb-b-10787	IDP-25691
UKB_50_Standing_height	ukb-b-10787	IDP-25693
UKB_50_Standing_height	ukb-b-10787	IDP-25694
UKB_50_Standing_height	ukb-b-10787	IDP-25695
UKB_50_Standing_height	ukb-b-10787	IDP-25699
UKB_50_Standing_height	ukb-b-10787	IDP-25707
UKB_50_Standing_height	ukb-b-10787	IDP-25710
UKB_50_Standing_height	ukb-b-10787	IDP-25716
UKB_50_Standing_height	ukb-b-10787	IDP-25718
UKB_50_Standing_height	ukb-b-10787	IDP-25721
UKB_50_Standing_height	ukb-b-10787	IDP-25722
UKB_50_Standing_height	ukb-b-10787	IDP-25725
UKB_50_Standing_height	ukb-b-10787	IDP-25726
UKB_50_Standing_height	ukb-b-10787	IDP-25729
UKB_50_Standing_height	ukb-b-10787	PC-1
UKB_50_Standing_height	ukb-b-10787	PC-2
UKB_50_Standing_height	ukb-b-10787	PC-5
UKB_50_Standing_height	ukb-b-10787	PC-6
UKB_50_Standing_height	ukb-b-10787	PC-7
UKB_50_Standing_height	ukb-b-10787	PC-8
UKB_50_Standing_height	ukb-b-10787	PC-9
UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	ukb-b-11590	IDP-25478
UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	ukb-b-11590	PC-8
UKB_6152_8_diagnosed_by_doctor_Asthma	ukb-b-20208	IDP-25266
UKB_6152_8_diagnosed_by_doctor_Asthma	ukb-b-20208	IDP-25345
UKB_6152_8_diagnosed_by_doctor_Asthma	ukb-b-20208	IDP-25350
UKB_6152_8_diagnosed_by_doctor_Asthma	ukb-b-20208	IDP-25440
UKB_6152_8_diagnosed_by_doctor_Asthma	ukb-b-20208	IDP-25563
UKB_6152_8_diagnosed_by_doctor_Asthma	ukb-b-20208	IDP-25718
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	ukb-b-17241	IDP-25060
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	ukb-b-17241	IDP-25075
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	ukb-b-17241	IDP-25088
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	ukb-b-17241	IDP-25300
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	ukb-b-17241	IDP-25424
pgc.scz2	ieu-a-22	IDP-25139
pgc.scz2	ieu-a-22	IDP-25235
pgc.scz2	ieu-a-22	IDP-25372
pgc.scz2	ieu-a-22	IDP-25373
pgc.scz2	ieu-a-22	IDP-25407
pgc.scz2	ieu-a-22	IDP-25468
pgc.scz2	ieu-a-22	PC-1
pgc.scz2	ieu-a-22	PC-2
Astle_et_al_2016_Eosinophil_counts	ebi-a-GCST004606	IDP-25082
Astle_et_al_2016_Eosinophil_counts	ebi-a-GCST004606	IDP-25137
Astle_et_al_2016_Eosinophil_counts	ebi-a-GCST004606	IDP-25191
Astle_et_al_2016_Eosinophil_counts	ebi-a-GCST004606	IDP-25392
Astle_et_al_2016_Eosinophil_counts	ebi-a-GCST004606	IDP-25418
Astle_et_al_2016_Eosinophil_counts	ebi-a-GCST004606	IDP-25430
Astle_et_al_2016_Eosinophil_counts	ebi-a-GCST004606	IDP-25475
Astle_et_al_2016_Granulocyte_count	ebi-a-GCST004614	IDP-25127
Astle_et_al_2016_Granulocyte_count	ebi-a-GCST004614	IDP-25475
Astle_et_al_2016_Granulocyte_count	ebi-a-GCST004614	IDP-25703
Astle_et_al_2016_High_light_scatter_reticulocyte_count	ukb-d-30300_irnt	IDP-25141
Astle_et_al_2016_High_light_scatter_reticulocyte_count	ukb-d-30300_irnt	IDP-25159
Astle_et_al_2016_High_light_scatter_reticulocyte_count	ukb-d-30300_irnt	IDP-25191
Astle_et_al_2016_High_light_scatter_reticulocyte_count	ukb-d-30300_irnt	IDP-25203
Astle_et_al_2016_High_light_scatter_reticulocyte_count	ukb-d-30300_irnt	IDP-25391
Astle_et_al_2016_High_light_scatter_reticulocyte_count	ukb-d-30300_irnt	IDP-25448
Astle_et_al_2016_Lymphocyte_counts	ebi-a-GCST004627	IDP-25115
Astle_et_al_2016_Lymphocyte_counts	ebi-a-GCST004627	IDP-25136
Astle_et_al_2016_Lymphocyte_counts	ebi-a-GCST004627	IDP-25191
Astle_et_al_2016_Lymphocyte_counts	ebi-a-GCST004627	IDP-25488
Astle_et_al_2016_Lymphocyte_counts	ebi-a-GCST004627	IDP-25728
Astle_et_al_2016_Monocyte_count	ukb-d-30130_irnt	IDP-25181
Astle_et_al_2016_Monocyte_count	ukb-d-30130_irnt	IDP-25196
Astle_et_al_2016_Monocyte_count	ukb-d-30130_irnt	IDP-25242
Astle_et_al_2016_Monocyte_count	ukb-d-30130_irnt	IDP-25541
Astle_et_al_2016_Monocyte_count	ukb-d-30130_irnt	IDP-25649
Astle_et_al_2016_Myeloid_white_cell_count	ebi-a-GCST004626	IDP-25127
Astle_et_al_2016_Myeloid_white_cell_count	ebi-a-GCST004626	IDP-25136
Astle_et_al_2016_Myeloid_white_cell_count	ebi-a-GCST004626	IDP-25475
Astle_et_al_2016_Myeloid_white_cell_count	ebi-a-GCST004626	IDP-25703
Astle_et_al_2016_Neutrophil_count	ebi-a-GCST004629	IDP-25127
Astle_et_al_2016_Neutrophil_count	ebi-a-GCST004629	IDP-25594
Astle_et_al_2016_Neutrophil_count	ebi-a-GCST004629	IDP-25703
Astle_et_al_2016_Platelet_count	ukb-d-30080_irnt	IDP-25082
Astle_et_al_2016_Platelet_count	ukb-d-30080_irnt	IDP-25191
Astle_et_al_2016_Platelet_count	ukb-d-30080_irnt	IDP-25196
Astle_et_al_2016_Platelet_count	ukb-d-30080_irnt	IDP-25431
Astle_et_al_2016_Platelet_count	ukb-d-30080_irnt	IDP-25474
Astle_et_al_2016_Platelet_count	ukb-d-30080_irnt	IDP-25503
Astle_et_al_2016_Platelet_count	ukb-d-30080_irnt	IDP-25703
Astle_et_al_2016_Platelet_count	ukb-d-30080_irnt	IDP-25710
Astle_et_al_2016_Red_blood_cell_count	ebi-a-GCST004601	IDP-25448
Astle_et_al_2016_Red_blood_cell_count	ebi-a-GCST004601	IDP-25463
Astle_et_al_2016_Red_blood_cell_count	ebi-a-GCST004601	IDP-25551
Astle_et_al_2016_Red_blood_cell_count	ebi-a-GCST004601	IDP-25555
Astle_et_al_2016_Red_blood_cell_count	ebi-a-GCST004601	IDP-25638
Astle_et_al_2016_Red_blood_cell_count	ebi-a-GCST004601	IDP-25671
Astle_et_al_2016_Reticulocyte_count	ukb-d-30250_irnt	IDP-25141
Astle_et_al_2016_Reticulocyte_count	ukb-d-30250_irnt	IDP-25191
Astle_et_al_2016_Reticulocyte_count	ukb-d-30250_irnt	IDP-25238
Astle_et_al_2016_Reticulocyte_count	ukb-d-30250_irnt	IDP-25252
Astle_et_al_2016_Reticulocyte_count	ukb-d-30250_irnt	IDP-25314
Astle_et_al_2016_Reticulocyte_count	ukb-d-30250_irnt	IDP-25359
Astle_et_al_2016_Reticulocyte_count	ukb-d-30250_irnt	IDP-25391
Astle_et_al_2016_Reticulocyte_count	ukb-d-30250_irnt	IDP-25448
Astle_et_al_2016_Sum_basophil_neutrophil_counts	ebi-a-GCST004620	IDP-25127
Astle_et_al_2016_Sum_basophil_neutrophil_counts	ebi-a-GCST004620	IDP-25475
Astle_et_al_2016_Sum_basophil_neutrophil_counts	ebi-a-GCST004620	IDP-25703
Astle_et_al_2016_Sum_eosinophil_basophil_counts	ebi-a-GCST004621	IDP-25082
Astle_et_al_2016_Sum_eosinophil_basophil_counts	ebi-a-GCST004621	IDP-25137
Astle_et_al_2016_Sum_eosinophil_basophil_counts	ebi-a-GCST004621	IDP-25164
Astle_et_al_2016_Sum_eosinophil_basophil_counts	ebi-a-GCST004621	IDP-25191
Astle_et_al_2016_Sum_eosinophil_basophil_counts	ebi-a-GCST004621	IDP-25392
Astle_et_al_2016_Sum_eosinophil_basophil_counts	ebi-a-GCST004621	IDP-25418
Astle_et_al_2016_Sum_eosinophil_basophil_counts	ebi-a-GCST004621	IDP-25430
Astle_et_al_2016_Sum_eosinophil_basophil_counts	ebi-a-GCST004621	IDP-25475
Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	ebi-a-GCST004613	IDP-25475
Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	ebi-a-GCST004613	IDP-25703
Astle_et_al_2016_White_blood_cell_count	ieu-b-30	IDP-25136
Astle_et_al_2016_White_blood_cell_count	ieu-b-30	IDP-25167
Astle_et_al_2016_White_blood_cell_count	ieu-b-30	IDP-25191
Astle_et_al_2016_White_blood_cell_count	ieu-b-30	IDP-25268
Astle_et_al_2016_White_blood_cell_count	ieu-b-30	IDP-25271
Astle_et_al_2016_White_blood_cell_count	ieu-b-30	IDP-25475
Astle_et_al_2016_White_blood_cell_count	ieu-b-30	IDP-25615
Astle_et_al_2016_White_blood_cell_count	ieu-b-30	IDP-25621
Astle_et_al_2016_White_blood_cell_count	ieu-b-30	IDP-25703
EGG_BL	ieu-a-29	PC-6
EGG_BW3_EUR	ukb-b-13378	IDP-25078
EGG_BW3_EUR	ukb-b-13378	IDP-25503
EGG_BW3_EUR	ukb-b-13378	IDP-25532
EGG_BW3_EUR	ukb-b-13378	PC-2
GEFOS_Forearm	ieu-a-977	IDP-25222
GEFOS_Forearm	ieu-a-977	IDP-25497
GEFOS_Forearm	ieu-a-977	IDP-25523
GEFOS_Forearm	ieu-a-977	IDP-25631
GEFOS_Forearm	ieu-a-977	IDP-25712
GEFOS_Forearm	ieu-a-977	IDP-25713
GIANT_2015_BMI_EUR	ukb-b-19953	IDP-25337
GIANT_2015_BMI_EUR	ukb-b-19953	IDP-25359
GIANT_2015_BMI_EUR	ukb-b-19953	IDP-25358
GIANT_2015_BMI_EUR	ukb-b-19953	IDP-25454
GIANT_2017_BMI_Active_EUR	ukb-b-19953	IDP-25359
GIANT_2017_BMI_Active_EUR	ukb-b-19953	IDP-25358
GIANT_HEIGHT	ieu-a-89	IDP-25076
GIANT_HEIGHT	ieu-a-89	IDP-25193
GIANT_HEIGHT	ieu-a-89	IDP-25268
GIANT_HEIGHT	ieu-a-89	IDP-25287
GIANT_HEIGHT	ieu-a-89	IDP-25288
GIANT_HEIGHT	ieu-a-89	IDP-25324
GIANT_HEIGHT	ieu-a-89	IDP-25445
GIANT_HEIGHT	ieu-a-89	IDP-25453
GIANT_HEIGHT	ieu-a-89	IDP-25470
GIANT_HEIGHT	ieu-a-89	IDP-25503
GIANT_HEIGHT	ieu-a-89	IDP-25520
GIANT_HEIGHT	ieu-a-89	IDP-25570
GIANT_HEIGHT	ieu-a-89	IDP-25621
GIANT_HEIGHT	ieu-a-89	IDP-25625
GIANT_HEIGHT	ieu-a-89	IDP-25640
GIANT_HEIGHT	ieu-a-89	IDP-25667
GIANT_HEIGHT	ieu-a-89	IDP-25690
GIANT_HEIGHT	ieu-a-89	IDP-25691
GIANT_HEIGHT	ieu-a-89	IDP-25699
GIANT_HEIGHT	ieu-a-89	PC-2
GIANT_HIP_Combined_EUR	ukb-b-15590	IDP-25358
GIANT_WC_Combined_EUR	ukb-b-9405	IDP-25358
GLGC_Mc_HDL	ieu-a-299	IDP-25589
GLGC_Mc_TG	ieu-a-302	IDP-25158
GLGC_Mc_TG	ieu-a-302	IDP-25235
GLGC_Mc_TG	ieu-a-302	IDP-25710
IBD.EUR.Crohns_Disease	ukb-a-552	IDP-25140
IMMUNOBASE_Multiple_sclerosis_hg19	ieu-b-18	IDP-25074
IMMUNOBASE_Multiple_sclerosis_hg19	ieu-b-18	IDP-25134
IMMUNOBASE_Multiple_sclerosis_hg19	ieu-b-18	IDP-25472
IMMUNOBASE_Multiple_sclerosis_hg19	ieu-b-18	IDP-25473
IMMUNOBASE_Multiple_sclerosis_hg19	ieu-b-18	IDP-25481
IMMUNOBASE_Multiple_sclerosis_hg19	ieu-b-18	IDP-25568
IMMUNOBASE_Multiple_sclerosis_hg19	ieu-b-18	IDP-25711
IMMUNOBASE_Multiple_sclerosis_hg19	ieu-b-18	IDP-25725
RA_OKADA_TRANS_ETHNIC	ukb-b-11874	IDP-25071
RA_OKADA_TRANS_ETHNIC	ukb-b-11874	IDP-25134
RA_OKADA_TRANS_ETHNIC	ukb-b-11874	IDP-25154
RA_OKADA_TRANS_ETHNIC	ukb-b-11874	IDP-25311
RA_OKADA_TRANS_ETHNIC	ukb-b-11874	IDP-25424
RA_OKADA_TRANS_ETHNIC	ukb-b-11874	IDP-25522
RA_OKADA_TRANS_ETHNIC	ukb-b-11874	IDP-25568
RA_OKADA_TRANS_ETHNIC	ukb-b-11874	IDP-25603
RA_OKADA_TRANS_ETHNIC	ukb-b-11874	IDP-25710
RA_OKADA_TRANS_ETHNIC	ukb-b-11874	IDP-25711
SSGAC_Education_Years_Pooled	ukb-b-6134	IDP-25156
SSGAC_Education_Years_Pooled	ukb-b-6134	IDP-25584
SSGAC_Education_Years_Pooled	ukb-b-6134	IDP-25663
UKB_1160_Sleep_duration	ukb-b-4424	IDP-25188
UKB_1180_Morning_or_evening_person_chronotype	ukb-b-4956	IDP-25293
UKB_1180_Morning_or_evening_person_chronotype	ukb-b-4956	IDP-25491
UKB_1200_Sleeplessness_or_insomnia	ukb-b-3957	IDP-25583
UKB_1200_Sleeplessness_or_insomnia	ukb-b-3957	IDP-25690
UKB_1807_Fathers_age_at_death	ukb-b-11303	IDP-25394
UKB_20002_1065_self_reported_hypertension	ukb-b-12493	IDP-25157
UKB_20002_1065_self_reported_hypertension	ukb-b-12493	IDP-25191
UKB_20002_1065_self_reported_hypertension	ukb-b-12493	IDP-25488
UKB_20002_1065_self_reported_hypertension	ukb-b-12493	IDP-25584
UKB_20002_1065_self_reported_hypertension	ukb-b-12493	IDP-25685
UKB_20002_1111_self_reported_asthma	ukb-b-20208	IDP-25446
UKB_20002_1111_self_reported_asthma	ukb-b-20208	IDP-25711
UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	ukb-b-20289	IDP-25164
UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	ukb-b-20289	IDP-25710
UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	ukb-b-20289	IDP-25711
UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	ukb-b-19732	IDP-25108
UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	ukb-b-19732	IDP-25238
UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	ukb-b-19732	IDP-25418
UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	ukb-b-19732	IDP-25475
UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	ukb-b-19732	IDP-25502
UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	ukb-b-19732	IDP-25652
UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	ukb-b-19732	IDP-25682
UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	ukb-b-19732	IDP-25710
UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	ukb-b-19732	IDP-25711
UKB_20002_1261_self_reported_multiple_sclerosis	ieu-b-18	IDP-25629
UKB_20002_1261_self_reported_multiple_sclerosis	ieu-b-18	IDP-25710
UKB_20002_1261_self_reported_multiple_sclerosis	ieu-b-18	IDP-25711
UKB_20002_1309_self_reported_osteoporosis	ukb-b-17796	IDP-25497
UKB_20002_1309_self_reported_osteoporosis	ukb-b-17796	IDP-25631
UKB_20002_1309_self_reported_osteoporosis	ukb-b-17796	IDP-25712
UKB_20002_1453_self_reported_psoriasis	ukb-b-10537	IDP-25164
UKB_20002_1453_self_reported_psoriasis	ukb-b-10537	IDP-25350
UKB_20002_1453_self_reported_psoriasis	ukb-b-10537	IDP-25710
UKB_20002_1453_self_reported_psoriasis	ukb-b-10537	IDP-25711
